Sim	QM	forNTS	indicator	confidence
4900	4	6503.282050066909	-1	3
4901	5	6508.258050990356	-1	3
4902	6	6526.318290580943	-1	3
4903	7	6504.040385008304	-1	3
4904	8	6519.973969837037	-1	3
4905	9	6520.715831771051	-1	3
4906	10	6538.432708270813	-1	3
4907	11	6545.212044765081	-1	3
4908	12	6542.0434092198775	-1	3
4909	13	6549.530602261282	-1	3
4910	14	6564.495891590191	-1	3
4911	15	6574.2247127813625	-1	3
4912	16	6575.436522029203	-1	3
4913	17	6605.48611421654	-1	3
4914	18	6629.588207888971	-1	3
4915	19	6693.078500932182	-1	2
4916	20	6717.880687426938	-1	2
4917	21	6733.866887111926	-1	2
4918	22	6752.817447659387	-1	2
4919	23	6793.057997732612	-1	2
4920	24	6820.604483398899	-1	1
4921	25	6845.055440446391	-1	1
4922	26	6851.896156603794	-1	1
4923	27	6847.18082038605	-1	1
4924	28	6869.878327309988	0	1
4925	29	6896.74297041595	0	1
4926	30	6889.949030998436	0	1
4927	31	6904.94205967263	0	1
4928	32	6902.420820800723	0	1
4929	33	6899.249473791665	0	1
4930	34	6901.662838519625	0	1
4931	35	6922.597055486025	0	2
4932	36	6920.155372866009	0	2
4933	37	6926.181757605363	0	2
4934	38	6920.711732488327	0	2
4935	39	6912.87487216983	0	2
4936	40	6909.890781758435	0	2
4937	41	6898.120040029656	0	1
4938	42	6900.332430886087	0	1
4939	43	6908.267120914515	0	1
4940	44	6911.514307308228	0	2
4941	45	6898.738915966157	0	1
4942	46	6886.264763050066	0	1
4943	47	6886.373133848771	0	1
4944	48	6874.758534355431	0	1
4945	1	6886.527948226319	0	1
4946	2	6889.918073674892	0	1
4947	3	6887.348443822073	0	1
4948	4	6857.15302011833	-1	1
4949	5	6835.247735601257	-1	1
4950	6	6818.243128145579	-1	1
4951	7	6801.503364345023	-1	2
4952	8	6761.639006809848	-1	2
4953	9	6759.410623855879	-1	2
4954	10	6724.454770059739	-1	2
4955	11	6699.3485414185325	-1	2
4956	12	6721.519356993805	-1	2
4957	13	6739.1250266063835	-1	2
4958	14	6739.811441873424	-1	2
4959	15	6708.31999226476	-1	2
4960	16	6696.190327410264	-1	2
4961	17	6660.647410714252	-1	3
4962	18	6653.737622788158	-1	3
4963	19	6620.123800927716	-1	3
4964	20	6603.050619617556	-1	3
4965	21	6599.0588620729095	-1	3
4966	22	6604.936191663676	-1	3
4967	23	6580.220034562544	-1	3
4968	24	6557.219548087644	-1	3
4969	25	6543.572619683704	-1	3
4970	26	6538.180405794962	-1	3
4971	27	6556.227097597332	-1	3
4972	28	6553.84815012959	-1	3
4973	29	6549.877303951614	-1	3
4974	30	6583.791129594668	-1	3
4975	31	6603.286326565476	-1	3
4976	32	6610.638885420284	-1	3
4977	33	6612.633630761383	-1	3
4978	34	6610.8587890753915	-1	3
4979	35	6619.7470088449345	-1	3
4980	36	6628.332840980069	-1	3
4981	37	6626.857677107167	-1	3
4982	38	6638.890988580738	-1	3
4983	39	6646.887997448789	-1	3
4984	40	6656.197861559771	-1	3
4985	41	6689.387428441912	-1	2
4986	42	6705.804039293417	-1	2
4987	43	6717.896305527811	-1	2
4988	44	6750.291796865787	-1	2
4989	45	6780.8421783652575	-1	2
4990	46	6807.955419658962	-1	2
4991	47	6830.37306423113	-1	1
4992	48	6852.020228855909	-1	1
4993	1	6874.014963119399	0	1
4994	2	6900.688246489343	0	1
4995	3	6895.14916137103	0	1
4996	4	6919.908096830856	0	2
4997	5	6933.04030207114	0	2
4998	6	6938.939196706539	0	2
4999	7	6931.279554113164	0	2
5000	8	6961.961849247483	0	2
5001	9	6942.258473107928	0	2
5002	10	6988.207435233159	0	2
5003	11	7011.833987312102	0	2
5004	12	6983.848438453018	0	2
5005	13	6979.1957236917115	0	2
5006	14	6978.918374834919	0	2
5007	15	6994.274539334006	0	2
5008	16	7013.479866355935	0	2
5009	17	7028.517167999482	0	2
5010	18	7033.050719360086	0	2
5011	19	7024.059445412481	0	2
5012	20	7029.347115945625	0	2
5013	21	7046.000211386803	0	2
5014	22	7049.424347255219	0	2
5015	23	7047.965706798593	0	2
5016	24	7049.639295746634	0	2
5017	25	7053.49262085393	0	2
5018	26	7070.631642963984	0	2
5019	27	7082.192540408501	0	2
5020	28	7094.344198752793	0	2
5021	29	7120.262486523602	0	2
5022	30	7104.7890300664185	0	2
5023	31	7092.306668121393	0	2
5024	32	7094.711851348572	0	2
5025	33	7129.149355275845	0	2
5026	34	7173.814875625961	0	2
5027	35	7227.8193741400355	0	1
5028	36	7239.047216303831	1	1
5029	37	7230.862760456689	0	1
5030	38	7222.172688661167	0	1
5031	39	7225.749611834251	0	1
5032	40	7228.488958117394	0	1
5033	41	7201.536028056159	0	1
5034	42	7205.527924127693	0	1
5035	43	7185.164089993581	0	2
5036	44	7160.077470570536	0	2
5037	45	7152.792855385208	0	2
5038	46	7167.267877273499	0	2
5039	47	7180.161457061619	0	2
5040	48	7180.527545280873	0	2
5041	1	7170.0914349237155	0	2
5042	2	7177.598654141957	0	2
5043	3	7207.889172805066	0	1
5044	4	7230.893192025554	0	1
5045	5	7241.1460459846385	1	1
5046	6	7253.536912723942	1	1
5047	7	7292.303034799371	1	2
5048	8	7329.451690206482	1	2
5049	9	7358.218327041653	1	2
5050	10	7334.40282336547	1	2
5051	11	7329.375975600822	1	2
5052	12	7333.009963867427	1	2
5053	13	7319.7125143323165	1	2
5054	14	7372.156013185785	1	2
5055	15	7376.704145337085	1	2
5056	16	7379.151565628213	1	2
5057	17	7403.2025590631465	1	2
5058	18	7401.54267879047	1	2
5059	19	7397.633893747657	1	2
5060	20	7376.900553887994	1	2
5061	21	7338.959240954118	1	2
5062	22	7318.136850458629	1	2
5063	23	7313.86377166198	1	2
5064	24	7311.923926014732	1	2
5065	25	7310.984247664729	1	2
5066	26	7293.046361480167	1	2
5067	27	7281.165085715317	1	1
5068	28	7265.297489365973	1	1
5069	29	7231.790902875125	0	1
5070	30	7224.684211036824	0	1
5071	31	7209.960752168761	0	1
5072	32	7203.1359279396875	0	1
5073	33	7199.631220964843	0	1
5074	34	7165.848318206177	0	2
5075	35	7109.060346091414	0	2
5076	36	7100.179886283586	0	2
5077	37	7113.116488233343	0	2
5078	38	7127.298885650306	0	2
5079	39	7134.103493341386	0	2
5080	40	7131.871224175233	0	2
5081	41	7149.70717288817	0	2
5082	42	7145.337527363086	0	2
5083	43	7187.222741670212	0	1
5084	44	7193.199271435413	0	1
5085	45	7197.223289037736	0	1
5086	46	7180.115695568785	0	2
5087	47	7155.939154380295	0	2
5088	48	7132.161738980979	0	2
5089	1	7130.816161424261	0	2
5090	2	7109.76449000136	0	2
5091	3	7095.2326809600745	0	2
5092	4	7112.060439658285	0	2
5093	5	7135.143095797185	0	2
5094	6	7162.39822127557	0	2
5095	7	7153.159439748582	0	2
5096	8	7127.421236009365	0	2
5097	9	7119.63520953444	0	2
5098	10	7103.319119344016	0	2
5099	11	7131.672448468898	0	2
5100	12	7129.6692912898925	0	2
5101	13	7119.941200758092	0	2
5102	14	7055.334584225992	0	2
5103	15	7034.848484898532	0	2
5104	16	7013.218380707982	0	2
5105	17	6980.890548451342	0	2
5106	18	6952.521512143861	0	2
5107	19	6956.455538061594	0	2
5108	20	6960.172853154198	0	2
5109	21	6962.285701800222	0	2
5110	22	6963.457694960495	0	2
5111	23	6945.391971059065	0	2
5112	24	6941.146964170065	0	2
5113	25	6951.48773516044	0	2
5114	26	6964.228704942436	0	2
5115	27	6990.840849356929	0	2
5116	28	6994.921176371645	0	2
5117	29	7021.922457152551	0	2
5118	30	7031.344996261918	0	2
5119	31	7024.751226737341	0	2
5120	32	7032.144092017847	0	2
5121	33	7003.340919257697	0	2
5122	34	7021.922457152551	0	2
5123	35	7034.3414393219255	0	2
5124	36	7043.973090567568	0	2
5125	37	7035.785716844441	0	2
5126	38	7033.311943275142	0	2
5127	39	7040.901301103546	0	2
5128	40	7083.311476089083	0	2
5129	41	7115.672201779603	0	2
5130	42	7127.390648489434	0	2
5131	43	7124.790539106218	0	2
5132	44	7155.984970643881	0	2
5133	45	7161.329487636157	0	2
5134	46	7193.62609902176	0	1
5135	47	7210.981232038864	0	1
5136	48	7239.138474255407	1	1
5137	1	7251.606559999018	1	1
5138	2	7282.166837804467	1	1
5139	3	7308.892551739214	1	2
5140	4	7294.244729553101	1	2
5141	5	7273.8174094126025	1	1
5142	6	7229.036783192585	0	1
5143	7	7214.438298137044	0	1
5144	8	7191.232699736126	0	1
5145	9	7194.815071370927	0	1
5146	10	7204.644289551585	0	1
5147	11	7189.14396124409	0	1
5148	12	7214.605806238101	0	1
5149	13	7246.7266668050515	1	1
5150	14	7259.022983748146	1	1
5151	15	7279.480210598415	1	1
5152	16	7310.696273144407	1	2
5153	17	7332.116667633995	1	2
5154	18	7350.217313895037	1	2
5155	19	7349.748349662474	1	2
5156	20	7355.677697047908	1	2
5157	21	7352.7283612043475	1	2
5158	22	7360.15383633424	1	2
5159	23	7358.036863788818	1	2
5160	24	7359.307073232531	1	2
5161	25	7328.315941993582	1	2
5162	26	7313.136350929476	1	2
5163	27	7283.821139563905	1	1
5164	28	7276.838776643248	1	1
5165	29	7250.086468975645	1	1
5166	30	7245.191007674759	1	1
5167	31	7239.16889348193	1	1
5168	32	7217.285748310805	0	1
5169	33	7225.201698382821	0	1
5170	34	7211.057385199309	0	1
5171	35	7185.9265779647685	0	2
5172	36	7163.054701041973	0	2
5173	37	7160.459191317255	0	2
5174	38	7150.8223502600085	0	2
5175	39	7127.390648489434	0	2
5176	40	7079.310609133914	0	2
5177	41	7025.350751009761	0	2
5178	42	7001.601851705562	0	2
5179	43	6956.378407883183	0	2
5180	44	6915.379300099662	0	2
5181	45	6877.035543866873	0	1
5182	46	6831.5064577511885	-1	1
5183	47	6811.2971980277225	-1	1
5184	48	6792.7779770802645	-1	2
5185	1	6792.63796521889	-1	2
5186	2	6759.722301477046	-1	2
5187	3	6767.637205399367	-1	2
5188	4	6745.78532811175	-1	2
5189	5	6737.9861465789545	-1	2
5190	6	6787.752465912171	-1	2
5191	7	6806.198809883902	-1	2
5192	8	6837.638047394824	-1	1
5193	9	6836.427407036367	-1	1
5194	10	6860.594793553491	0	1
5195	11	6860.129724824142	0	1
5196	12	6864.206446826271	0	1
5197	13	6850.174571871133	-1	1
5198	14	6871.133355091259	0	1
5199	15	6906.983559897393	0	1
5200	16	6897.191689201785	0	1
5201	17	6895.706235694049	0	1
5202	18	6913.725176983925	0	2
5203	19	6909.828930491199	0	2
5204	20	6910.8803753332395	0	2
5205	21	6912.7202673094425	0	2
5206	22	6914.714575900468	0	2
5207	23	6943.01488059995	0	2
5208	24	6948.247185305517	0	2
5209	25	6983.524940876157	0	2
5210	26	6995.028947150133	0	2
5211	27	7002.740727411737	0	2
5212	28	7038.597147073648	0	2
5213	29	7064.526502770187	0	2
5214	30	7076.964900492346	0	2
5215	31	7113.545013824059	0	2
5216	32	7140.752964458959	0	2
5217	33	7137.864153803484	0	2
5218	34	7134.455129596318	0	2
5219	35	7165.329314726922	0	2
5220	36	7164.001215702935	0	2
5221	37	7164.993481841808	0	2
5222	38	7166.031492721864	0	2
5223	39	7177.522375272945	0	2
5224	40	7170.2745709894025	0	2
5225	41	7198.092006279525	0	1
5226	42	7207.569277761259	0	1
5227	43	7225.2930183146855	0	1
5228	44	7234.499011433361	0	1
5229	45	7265.783569375988	1	1
5230	46	7279.08553517436	1	1
5231	47	7283.775610106159	1	1
5232	48	7306.315532988552	1	2
5233	1	7327.407298475899	1	2
5234	2	7341.108431873359	1	2
5235	3	7298.703865848474	1	2
5236	4	7300.751104760862	1	2
5237	5	7295.549202767258	1	2
5238	6	7256.044579229065	1	1
5239	7	7281.923993301118	1	1
5240	8	7281.30169115097	1	1
5241	9	7285.900210605127	1	1
5242	10	7283.623844518023	1	1
5243	11	7309.33212864507	1	2
5244	12	7299.128495101135	1	2
5245	13	7296.65642326465	1	2
5246	14	7301.403145513925	1	2
5247	15	7264.4772031948705	1	1
5248	16	7261.970569660594	1	1
5249	17	7270.005904322281	1	1
5250	18	7265.889897840862	1	1
5251	19	7280.740085213782	1	1
5252	20	7285.839510783082	1	1
5253	21	7311.87845869352	1	2
5254	22	7306.527770241291	1	2
5255	23	7295.367188215114	1	2
5256	24	7315.909504930991	1	2
5257	25	7316.530761538283	1	2
5258	26	7330.829647569707	1	2
5259	27	7324.8780302509595	1	2
5260	28	7312.833251384206	1	2
5261	29	7315.515527631874	1	2
5262	30	7313.3333632448475	1	2
5263	31	7319.803414347112	1	2
5264	32	7333.585286771906	1	2
5265	33	7339.201414468529	1	2
5266	34	7342.1375428781075	1	2
5267	35	7314.272934548702	1	2
5268	36	7324.787152575127	1	2
5269	37	7323.575412017833	1	2
5270	38	7345.209437661143	1	2
5271	39	7341.850002306371	1	2
5272	40	7352.864493631553	1	2
5273	41	7354.256018290201	1	2
5274	42	7352.834242058295	1	2
5275	43	7347.176421621392	1	2
5276	44	7349.2339895919	1	2
5277	45	7331.011349377613	1	2
5278	46	7348.386780466655	1	2
5279	47	7345.285094344437	1	2
5280	48	7316.97017564746	1	2
5281	1	7288.145977963457	1	2
5282	2	7267.499947155689	1	1
5283	3	7256.546075646631	1	1
5284	4	7250.344892423317	1	1
5285	5	7279.571288464727	1	1
5286	6	7271.843411559988	1	1
5287	7	7225.277798354457	0	1
5288	8	7194.708371570471	0	1
5289	9	7200.362688023741	0	1
5290	10	7166.290987109946	0	2
5291	11	7158.947534858328	0	2
5292	12	7156.382040570635	0	2
5293	13	7152.3804400119	0	2
5294	14	7106.90183780264	0	2
5295	15	7078.5900613054355	0	2
5296	16	7045.370597521448	0	2
5297	17	7000.940042398949	0	2
5298	18	6990.917844475743	0	2
5299	19	6967.65162376578	0	2
5300	20	6950.268734041541	0	2
5301	21	6914.498149177842	0	2
5302	22	6930.121080786449	0	2
5303	23	6937.132656198172	0	2
5304	24	6930.2446545466755	0	2
5305	25	6942.906824176164	0	2
5306	26	6921.113537906524	0	2
5307	27	6929.966612487226	0	2
5308	28	6925.393797623424	0	2
5309	29	6905.854574862224	0	1
5310	30	6891.605175900971	0	1
5311	31	6878.042299555562	0	1
5312	32	6857.15302011833	-1	1
5313	33	6853.276415539408	-1	1
5314	34	6858.3158499265455	-1	1
5315	35	6849.119831553328	-1	1
5316	36	6857.54063782423	-1	1
5317	37	6860.951338674306	0	1
5318	38	6858.207322103024	-1	1
5319	39	6867.383524445328	0	1
5320	40	6863.043971056866	0	1
5321	41	6853.229891562955	-1	1
5322	42	6847.39799931981	-1	1
5323	43	6843.5349520766185	-1	1
5324	44	6844.884779352645	-1	1
5325	45	6857.680178296199	-1	1
5326	46	6856.780899809855	-1	1
5327	47	6861.757416465409	0	1
5328	48	6868.902138373362	0	1
5329	1	6834.052468533267	-1	1
5330	2	6838.227819005491	-1	1
5331	3	6837.343154824118	-1	1
5332	4	6831.770389134603	-1	1
5333	5	6788.57717586819	-1	2
5334	6	6788.592736091862	-1	2
5335	7	6774.11625736194	-1	2
5336	8	6772.8081643888645	-1	2
5337	9	6764.988882727745	-1	2
5338	10	6809.913927760347	-1	1
5339	11	6840.183248449197	-1	1
5340	12	6861.3698832576965	0	1
5341	13	6853.431494651991	-1	1
5342	14	6861.679910444843	0	1
5343	15	6887.828340272809	0	1
5344	16	6950.993971690632	0	2
5345	17	7022.82955228044	0	2
5346	18	7062.378521169695	0	2
5347	19	7104.2837604215165	0	2
5348	20	7157.267783791594	0	2
5349	21	7213.463678188701	0	1
5350	22	7222.172688661167	0	1
5351	23	7220.071904790301	0	1
5352	24	7217.970904118238	0	1
5353	25	7200.469358101334	0	1
5354	26	7211.681830357243	0	1
5355	27	7200.225539957625	0	1
5356	28	7186.39930609741	0	2
5357	29	7192.208387051029	0	1
5358	30	7210.189222261363	0	1
5359	31	7209.7170479065735	0	1
5360	32	7223.283885243855	0	1
5361	33	7234.696780554517	0	1
5362	34	7240.30958175579	1	1
5363	35	7255.056747301667	1	1
5364	36	7257.16912983172	1	1
5365	37	7268.137856232763	1	1
5366	38	7258.4455718460895	1	1
5367	39	7268.866870865551	1	1
5368	40	7299.249816135616	1	2
5369	41	7306.664207320645	1	2
5370	42	7310.862995725438	1	2
5371	43	7330.390528273047	1	2
5372	44	7324.272171525468	1	2
5373	45	7342.606679448049	1	2
5374	46	7343.605450932778	1	2
5375	47	7362.61832518982	1	2
5376	48	7386.129665307316	1	2
5377	1	7431.505854489508	1	3
5378	2	7438.8129558747105	1	3
5379	3	7479.505406110041	1	3
5380	4	7515.84246456773	1	3
5381	5	7572.918590106852	1	3
5382	6	7604.702836484363	1	3
5383	7	7637.723477383781	1	3
5384	8	7670.589262621711	1	3
5385	9	7685.5740179746645	1	3
5386	10	7668.845829083959	1	3
5387	11	7627.259737376331	1	3
5388	12	7612.18957453324	1	3
5389	13	7610.605771985143	1	3
5390	14	7590.334725364296	1	3
5391	15	7567.7089463578595	1	3
5392	16	7517.253228751929	1	3
5393	17	7467.293897901363	1	3
5394	18	7436.929925898515	1	3
5395	19	7402.764967076451	1	2
5396	20	7346.5863460448145	1	2
5397	21	7292.36371553564	1	2
5398	22	7264.8113978222855	1	1
5399	23	7263.2619040377185	1	1
5400	24	7242.286623802981	1	1
5401	25	7210.463382983481	0	1
5402	26	7190.134995386566	0	1
5403	27	7174.303144876907	0	2
5404	28	7155.419896122038	0	2
5405	29	7139.4232459666555	0	2
5406	30	7120.752054946827	0	2
5407	31	7110.28492830005	0	2
5408	32	7071.889253631822	0	2
5409	33	7045.47809398419	0	2
5410	34	7054.183377107215	0	2
5411	35	7047.505061254234	0	2
5412	36	7027.4412578183765	0	2
5413	37	6989.2392826929245	0	2
5414	38	6974.310730185233	0	2
5415	39	6945.8704413940695	0	2
5416	40	6916.275868939464	0	2
5417	41	6906.705186105218	0	1
5418	42	6891.837334466331	0	1
5419	43	6872.217881518254	0	1
5420	44	6846.218998597386	-1	1
5421	45	6795.717989803086	-1	2
5422	46	6760.594971704329	-1	2
5423	47	6727.061910156434	-1	2
5424	48	6712.835366747743	-1	2
5425	1	6680.860791740759	-1	2
5426	2	6659.59778816635	-1	3
5427	3	6642.795837104352	-1	3
5428	4	6621.269830100915	-1	3
5429	5	6587.235720117528	-1	3
5430	6	6579.1501454408135	-1	3
5431	7	6562.653451795807	-1	3
5432	8	6537.2657803730535	-1	3
5433	9	6528.164361040918	-1	3
5434	10	6499.363486451318	-1	3
5435	11	6490.480412914739	-1	3
5436	12	6462.237722541521	-1	3
5437	13	6450.405518471844	-1	3
5438	14	6441.498570142449	-1	3
5439	15	6490.780800744895	-1	3
5440	16	6510.911366494446	-1	3
5441	17	6516.674689239024	-1	3
5442	18	6493.784407955058	-1	3
5443	19	6488.930965797306	-1	3
5444	20	6489.2155679611	-1	3
5445	21	6503.677020095257	-1	3
5446	22	6534.553176016643	-1	3
5447	23	6562.118007541635	-1	3
5448	24	6584.860751219095	-1	3
5449	25	6611.816910441178	-1	3
5450	26	6639.894722183091	-1	3
5451	27	6663.13807127097	-1	3
5452	28	6693.015946396318	-1	2
5453	29	6697.7538657026125	-1	2
5454	30	6714.694325515405	-1	2
5455	31	6712.772877567368	-1	2
5456	32	6738.422985344613	-1	2
5457	33	6761.233865647063	-1	2
5458	34	6743.539491845583	-1	2
5459	35	6749.7304956232265	-1	2
5460	36	6771.951626401476	-1	2
5461	37	6783.036932089839	-1	2
5462	38	6799.466240739398	-1	2
5463	39	6814.964713364284	-1	1
5464	40	6819.206347543559	-1	1
5465	41	6831.816964885708	-1	1
5466	42	6854.26890035641	-1	1
5467	43	6864.03595474943	0	1
5468	44	6898.197400598543	0	1
5469	45	6917.064197139802	0	2
5470	46	6920.8044575499025	0	2
5471	47	6923.46238867401	0	2
5472	48	6935.943645339033	0	2
5473	1	6948.756450059144	0	2
5474	2	6955.884767559113	0	2
5475	3	6958.275722246403	0	2
5476	4	6957.195972343931	0	2
5477	5	6933.04030207114	0	2
5478	6	6915.3174662463825	0	2
5479	7	6909.102163392701	0	2
5480	8	6920.279009708491	0	2
5481	9	6899.667192955355	0	1
5482	10	6899.2958874749975	0	1
5483	11	6887.255559268328	0	1
5484	12	6890.49077617538	0	1
5485	13	6900.208667411866	0	1
5486	14	6967.050343375338	0	2
5487	15	6980.012339294855	0	2
5488	16	7006.649341780804	0	2
5489	17	7039.365228135825	0	2
5490	18	7066.935035229345	0	2
5491	19	7103.701918982107	0	2
5492	20	7144.29845122261	0	2
5493	21	7147.186339171669	0	2
5494	22	7129.286986705911	0	2
5495	23	7122.373665097327	0	2
5496	24	7121.822944259145	0	2
5497	25	7140.7835316675455	0	2
5498	26	7146.896041105631	0	2
5499	27	7148.74470994717	0	2
5500	28	7138.521432870509	0	2
5501	29	7165.08507318228	0	2
5502	30	7172.700967283039	0	2
5503	31	7189.403159467558	0	1
5504	32	7200.2712560825985	0	1
5505	33	7208.726969297083	0	1
5506	34	7218.838735031055	0	1
5507	35	7227.788937982017	0	1
5508	36	7225.856148849832	0	1
5509	37	7234.073040660016	0	1
5510	38	7234.559863674847	0	1
5511	39	7235.974627122082	0	1
5512	40	7245.206212786386	1	1
5513	41	7235.913779100357	0	1
5514	42	7232.490785611791	0	1
5515	43	7227.636756510077	0	1
5516	44	7221.046208319396	0	1
5517	45	7224.379800574979	0	1
5518	46	7234.286027158586	0	1
5519	47	7242.377867276352	1	1
5520	48	7233.829624795587	0	1
5521	1	7228.260693323697	0	1
5522	2	7252.700955565562	1	1
5523	3	7240.993964128314	1	1
5524	4	7220.208919041431	0	1
5525	5	7232.034343073186	0	1
5526	6	7232.369068600407	0	1
5527	7	7230.482362013308	0	1
5528	8	7209.762742678261	0	1
5529	9	7192.848656341423	0	1
5530	10	7195.790586385073	0	1
5531	11	7181.0156526101555	0	2
5532	12	7185.789332247585	0	2
5533	13	7183.745786034069	0	2
5534	14	7158.138217704504	0	2
5535	15	7134.9137763442095	0	2
5536	16	7117.753260951347	0	2
5537	17	7078.114792117944	0	2
5538	18	7051.6197831973395	0	2
5539	19	7025.61207642457	0	2
5540	20	6988.161231844263	0	2
5541	21	6988.346044749823	0	2
5542	22	7001.432553762179	0	2
5543	23	7009.8187525592575	0	2
5544	24	7042.19151055616	0	2
5545	25	7066.275402424347	0	2
5546	26	7077.777497441407	0	2
5547	27	7092.996081418827	0	2
5548	28	7116.636248668497	0	2
5549	29	7113.070574234166	0	2
5550	30	7109.687953817912	0	2
5551	31	7127.237710191445	0	2
5552	32	7145.4444880412175	0	2
5553	33	7134.745607084065	0	2
5554	34	7145.459768091746	0	2
5555	35	7166.33677989134	0	2
5556	36	7174.532017031406	0	2
5557	37	7190.973524901715	0	1
5558	38	7178.4377027279725	0	2
5559	39	7187.085504731587	0	1
5560	40	7177.674932723491	0	2
5561	41	7193.519392967213	0	1
5562	42	7201.185556966254	0	1
5563	43	7222.598908216675	0	1
5564	44	7219.96533751301	0	1
5565	45	7222.7663491729845	0	1
5566	46	7221.061431442109	0	1
5567	47	7219.280248838579	0	1
5568	48	7215.001728994167	0	1
5569	1	7230.786681335788	0	1
5570	2	7216.950774853914	0	1
5571	3	7245.373468267285	1	1
5572	4	7269.8084763910265	1	1
5573	5	7285.718110600978	1	1
5574	6	7316.33377976155	1	2
5575	7	7334.054617286176	1	2
5576	8	7374.9061654770885	1	2
5577	9	7446.900530696701	1	3
5578	10	7477.009540077701	1	3
5579	11	7534.474995419933	1	3
5580	12	7554.529455124709	1	3
5581	13	7587.732184007368	1	3
5582	14	7589.945859987379	1	3
5583	15	7586.670136531954	1	3
5584	16	7573.9064825945825	1	3
5585	17	7581.613468980694	1	3
5586	18	7602.161832410509	1	3
5587	19	7604.508535041636	1	3
5588	20	7618.269693281246	1	3
5589	21	7618.015766993472	1	3
5590	22	7607.945916035261	1	3
5591	23	7575.26850184699	1	3
5592	24	7534.744911906136	1	3
5593	25	7493.603008307781	1	3
5594	26	7466.436420168701	1	3
5595	27	7457.995169536013	1	3
5596	28	7430.375662905316	1	3
5597	29	7413.2344809868555	1	2
5598	30	7398.116872092395	1	2
5599	31	7384.861093867725	1	2
5600	32	7373.954230849513	1	2
5601	33	7379.861565787005	1	2
5602	34	7361.348318395193	1	2
5603	35	7334.811579543081	1	2
5604	36	7324.302464883861	1	2
5605	37	7306.057813385039	1	2
5606	38	7312.045171714442	1	2
5607	39	7285.900210605127	1	1
5608	40	7303.510763905426	1	2
5609	41	7288.722554309977	1	2
5610	42	7287.751469037112	1	2
5611	43	7267.393627045597	1	1
5612	44	7264.705063759523	1	1
5613	45	7265.813948993694	1	1
5614	46	7268.289736419724	1	1
5615	47	7270.8259692232805	1	1
5616	48	7262.760572125962	1	1
5617	1	7261.605942858223	1	1
5618	2	7278.311342105535	1	1
5619	3	7268.745370227502	1	1
5620	4	7288.328056452039	1	2
5621	5	7304.556911629041	1	2
5622	6	7288.934973097009	1	2
5623	7	7308.043687041259	1	2
5624	8	7301.221182730038	1	2
5625	9	7289.845314462253	1	2
5626	10	7305.618166620119	1	2
5627	11	7277.248676612203	1	1
5628	12	7265.100016067452	1	1
5629	13	7264.492393978033	1	1
5630	14	7317.591400316484	1	2
5631	15	7333.645846146486	1	2
5632	16	7362.693918382394	1	2
5633	17	7392.00335218824	1	2
5634	18	7477.580908978369	1	3
5635	19	7507.030566795997	1	3
5636	20	7536.289368075994	1	3
5637	21	7578.381362647068	1	3
5638	22	7601.862870953012	1	3
5639	23	7630.842760392553	1	3
5640	24	7680.346916377192	1	3
5641	25	7718.590313501139	1	3
5642	26	7757.657106896752	1	3
5643	27	7783.020548417629	1	3
5644	28	7826.855403885326	1	3
5645	29	7850.957039327866	1	3
5646	30	7890.379835352701	1	3
5647	31	7891.412451162234	1	3
5648	32	7900.703838425199	1	3
5649	33	7893.772535950205	1	3
5650	34	7909.254389199588	1	3
5651	35	7923.105221713495	1	3
5652	36	7931.647197207589	1	3
5653	37	7948.132822499606	1	3
5654	38	7967.54675592896	1	3
5655	39	8011.460378935065	1	3
5656	40	8005.884126002771	1	3
5657	41	8033.018729416266	1	3
5658	42	8082.803199913581	1	3
5659	43	8113.790284856893	1	3
5660	44	8139.191751681673	1	3
5661	45	8148.381901761135	1	3
5662	46	8157.131009358565	1	3
5663	47	8160.775488653292	1	3
5664	48	8178.989237116701	1	3
5665	1	8171.705465575554	1	3
5666	2	8143.714348661723	1	3
5667	3	8171.851163566106	1	3
5668	4	8172.87102370645	1	3
5669	5	8175.3476390277	1	3
5670	6	8183.067144445808	1	3
5671	7	8168.6455949144165	1	3
5672	8	8197.188612417067	1	3
5673	9	8216.100774261691	1	3
5674	10	8216.827856646329	1	3
5675	11	8226.56856065987	1	3
5676	12	8226.56856065987	1	3
5677	13	8218.281952970212	1	3
5678	14	8178.115306025032	1	3
5679	15	8180.1544270600125	1	3
5680	16	8192.967634956196	1	3
5681	17	8204.60984168563	1	3
5682	18	8143.276716921205	1	3
5683	19	8131.165595028016	1	3
5684	20	8124.7426462487465	1	3
5685	21	8096.986471740347	1	3
5686	22	8090.261483452785	1	3
5687	23	8076.220334093429	1	3
5688	24	8040.493362679667	1	3
5689	25	8022.462104506501	1	3
5690	26	7998.544851724029	1	3
5691	27	7970.339804110702	1	3
5692	28	7945.631321212589	1	3
5693	29	7936.358614875936	1	3
5694	30	7922.957917639632	1	3
5695	31	7921.4848234759465	1	3
5696	32	7920.306278192703	1	3
5697	33	7937.830729471301	1	3
5698	34	7928.702057113024	1	3
5699	35	7931.794444031008	1	3
5700	36	7930.174675648371	1	3
5701	37	7938.272344969344	1	3
5702	38	7941.657774395585	1	3
5703	39	7926.198382955619	1	3
5704	40	7916.622923231553	1	3
5705	41	7905.569209160444	1	3
5706	42	7884.920926759141	1	3
5707	43	7882.5599025098845	1	3
